host_id,host_name,host_response_time,host_listings_count,neighbourhood,city,zipcode,market,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy
8616799,Kevin,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$100.00,$800.00,,1,10,45,98,flexible
24464339,Lihi,within a day,2,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$106.00,$650.00,,2,1125,4,100,flexible
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,9,2.5,3,7,$475.00,,,3,1125,2,100,strict
4962900,Jordan,within an hour,169,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$143.00,,,2,1125,10,94,strict
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$205.00,,,2,365,20,93,strict
35961304,Marianne,within an hour,6,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,0,3,$80.00,,,1,1125,1,100,moderate
13200167,Kumail,within an hour,3,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,1,0,3,$120.00,$750.00,"$2,900.00",1,1125,30,99,moderate
8534462,Daniela,within an hour,48,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$139.00,"$1,000.00","$3,200.00",2,1125,5,100,strict
24148567,Marilyn,within a few hours,5,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,0,2,$135.00,,"$3,000.00",2,365,20,98,strict
15942582,Jen,within an hour,5,Belltown,Seattle,98121,Seattle,United States,Condominium,Entire home/apt,4,1,1,2,$155.00,"$1,500.00","$3,500.00",1,15,71,93,strict
36574415,Meg,within a few hours,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Private room,2,1,1,1,$90.00,$452.00,,1,1125,7,90,flexible
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$139.00,,,2,1125,3,87,strict
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$181.00,,,2,1125,1,80,strict
5486995,Tayyab,within a few hours,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Private room,2,1,1,1,$99.00,$599.00,"$1,999.00",1,30,191,97,moderate
31883976,Arif,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Loft,Entire home/apt,2,1,1,1,$175.00,"$1,000.00","$1,700.00",1,1125,5,88,moderate
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$127.00,,,2,365,13,95,strict
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$150.00,,,3,1125,2,100,strict
4962900,Jordan,within an hour,169,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$143.00,,,2,1125,21,96,strict
30283594,Kara,within a few hours,502,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,5,2,2,2,$399.00,,"$8,500.00",3,365,2,80,strict
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,1,2,3,$193.00,,,2,1125,5,88,strict
1623580,Mack & Sophia,within an hour,12,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$160.00,"$2,000.00","$6,000.00",1,1125,0,,strict
6671256,Sam,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$110.00,,,2,1125,31,92,flexible
4962900,Jordan,within an hour,169,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$135.00,,,2,1125,24,92,strict
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$165.00,,,2,1125,12,96,strict
8534462,Daniela,within an hour,48,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$139.00,"$1,000.00","$3,200.00",2,1125,1,100,strict
38033593,Nicole,N/A,1,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$189.00,"$1,299.00","$4,799.00",2,1125,7,89,strict
3844024,Holly,within a few hours,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$140.00,,,3,13,14,99,moderate
18947211,John,within an hour,2,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$129.00,,,2,22,12,98,strict
23267204,Allen,within a day,1,Belltown,Seattle,98121,Seattle,United States,Condominium,Entire home/apt,3,1,1,2,$150.00,,,1,1125,1,100,flexible
4962900,Jordan,within an hour,169,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$245.00,,,2,1125,16,100,strict
13671982,Sean,within a day,1,Belltown,Seattle,98121,Seattle,United States,Condominium,Entire home/apt,3,1,1,1,$175.00,"$1,200.00","$4,000.00",1,60,9,87,strict
4962900,Jordan,within an hour,169,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$127.00,,,2,1125,3,100,strict
4962900,Jordan,within an hour,169,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,5,2,2,3,$444.00,,,2,1125,0,,strict
46390650,FLORENCE,N/A,1,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,2,2,1,2,$105.00,,,14,90,0,,flexible
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$127.00,,,2,365,15,100,strict
4962900,Jordan,within an hour,169,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$122.00,,,2,1125,3,93,strict
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,1,2,3,$175.00,,,2,365,29,91,strict
35961304,Marianne,within an hour,6,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,0,3,$99.00,,,1,1125,36,98,strict
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$187.00,,,2,365,6,97,strict
29051256,Katya,within an hour,4,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$150.00,,,2,1125,12,95,strict
23312083,Aaron,within an hour,3,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$100.00,$815.00,"$3,200.00",2,1125,4,90,strict
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,,2,3,$186.00,,,2,1825,38,89,strict
4962900,Jordan,within an hour,169,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$171.00,,,2,1125,6,97,strict
4962900,Jordan,within an hour,169,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$181.00,,,2,1125,9,96,strict
18168733,Michelle,within an hour,4,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$149.00,"$1,750.00","$5,500.00",2,1125,18,98,strict
10372748,Anna,within a day,10,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$270.00,,,1,1125,1,80,strict
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$195.00,,,2,365,10,100,strict
8243075,Autumn,within a few hours,4,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$149.00,"$1,490.00","$3,200.00",2,365,37,97,strict
14859182,Alexandra,within a few hours,2,Belltown,Seattle,98121,Seattle,United States,Condominium,Entire home/apt,2,1,1,1,$150.00,,,3,1125,2,90,moderate
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$230.00,,,2,1125,10,98,strict
8534462,Daniela,within an hour,48,Belltown,Seattle,98109,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$183.00,,,2,1125,0,,strict
4962900,Jordan,within an hour,169,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$165.00,,,2,1125,5,96,strict
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,8,2,3,5,$335.00,,,3,1125,3,100,strict
8786233,Ravendar,within a few hours,2,Belltown,Seattle,98121,Seattle,United States,Apartment,Private room,2,1,1,1,$75.00,,,2,60,5,84,moderate
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$107.00,,,2,365,22,96,strict
4962900,Jordan,within an hour,169,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$167.00,,,2,1125,22,90,strict
33524574,Sharad,N/A,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$225.00,,,1,1125,0,,flexible
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,0,2,$120.00,,,2,1125,1,80,strict
50915624,Ashley,within a day,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,2,2,2,$110.00,,,1,1125,0,,moderate
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,8,2,3,5,$425.00,,,3,1125,2,90,strict
8534462,Daniela,within an hour,48,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$139.00,"$1,000.00","$3,200.00",2,1125,5,100,strict
8534462,Daniela,within an hour,48,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$149.00,"$1,400.00","$4,500.00",2,1125,48,97,strict
8243075,Autumn,within a few hours,4,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,,1,1,$149.00,,"$3,200.00",1,365,27,93,strict
11981534,Joy,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1.5,1,2,$130.00,$900.00,"$3,100.00",2,1125,12,95,strict
1623580,Mack & Sophia,within an hour,12,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$115.00,$700.00,"$2,600.00",1,1125,1,100,strict
1478274,David,within an hour,18,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$159.00,,,2,180,28,95,strict
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,0,2,$120.00,,,2,1125,2,90,strict
11845596,Charlotte,within an hour,3,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,0,2,$100.00,,,1,14,123,90,moderate
4411144,Emma,within a day,9,Belltown,Seattle,98121,Seattle,United States,Condominium,Entire home/apt,4,1,1,2,$99.00,,,1,1125,11,98,strict
37283489,Debbie,within an hour,2,Belltown,Seattle,98121,Seattle,United States,Condominium,Entire home/apt,5,1.5,2,2,$169.00,"$1,100.00","$3,800.00",3,30,16,90,strict
37518072,Brian,within an hour,2,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$110.00,,,3,1125,0,,flexible
29051256,Katya,within an hour,4,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$170.00,,"$3,500.00",2,1125,27,99,strict
9691769,Julia,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,2,$115.00,$800.00,,1,1125,44,94,flexible
4962900,Jordan,within an hour,169,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,7,2,3,3,$112.00,,,2,1125,2,100,strict
44846373,Kevin,within a day,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$120.00,,,2,1125,1,80,flexible
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,6,2,2,4,$239.00,,,3,1125,1,100,strict
20493911,Michael,within an hour,2,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$135.00,$800.00,"$2,950.00",2,30,21,96,strict
15942582,Jen,within an hour,5,Belltown,Seattle,98121,Seattle,United States,Loft,Entire home/apt,4,1,0,2,$125.00,,,1,15,67,94,strict
44907,Brian,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$150.00,,,1,30,17,99,flexible
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$197.00,,,2,365,5,95,strict
10170629,Sandro,within an hour,1,Belltown,Seattle,98109,Seattle,United States,Condominium,Entire home/apt,2,0.5,0,1,$79.00,,,1,1125,0,,flexible
26002146,Cristian,N/A,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$106.00,,,2,15,23,82,moderate
1623580,Mack & Sophia,within an hour,12,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$139.00,$800.00,"$2,800.00",1,1125,0,,strict
2457842,Alice,N/A,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Private room,2,1,1,1,$150.00,"$1,071.00","$3,780.00",2,1125,95,93,moderate
8534462,Daniela,within an hour,48,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$149.00,"$1,300.00","$4,800.00",2,1125,95,93,strict
15942582,Jen,within an hour,5,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$115.00,,,1,15,37,93,strict
24148567,Marilyn,within a few hours,5,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,1,2,3,$175.00,,"$4,500.00",2,365,24,97,strict
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$175.00,,,2,365,26,93,strict
8534462,Daniela,within an hour,48,Belltown,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$124.00,$695.00,"$2,425.00",14,1125,35,90,strict
22611417,Nafis,within a few hours,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Shared room,1,1,1,1,$65.00,,,1,1125,0,,flexible
24689607,Garo,within a day,19,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,5,1,2,4,$229.00,,,1,1125,1,80,strict
38562686,Jeff,N/A,2,Belltown,Seattle,98109,Seattle,United States,Apartment,Private room,2,1,1,1,$125.00,,,1,1125,12,95,moderate
4252500,Max,within a few hours,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Private room,1,1,1,1,$40.00,,,1,1125,2,90,flexible
32522941,Gayle,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Condominium,Entire home/apt,6,1,2,2,$183.00,,,2,1125,7,100,strict
3630696,Bryon,within a day,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$169.00,,,2,6,15,99,flexible
24148567,Marilyn,within a few hours,5,Belltown,Seattle,98121,Seattle,United States,Condominium,Entire home/apt,5,1,1,3,$155.00,,"$3,800.00",2,365,23,90,strict
22134250,Amy,within an hour,3,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$75.00,,,2,1125,65,79,strict
6207,Cory & Amanda,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,0,2,$89.00,,,1,14,168,96,strict
37103749,Jorge,within a few hours,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Shared room,4,1,1,2,$35.00,,,2,1125,2,100,flexible
42645036,Loubna,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$115.00,$600.00,,2,6,12,90,strict
21176908,Hadar,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$115.00,$750.00,"$2,800.00",2,99,115,95,flexible
3792761,Kimberly,within an hour,5,Belltown,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$165.00,,,2,1125,4,95,moderate
1623580,Mack & Sophia,within an hour,12,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$115.00,$890.00,"$2,500.00",1,1125,22,96,strict
1075031,,,,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$250.00,"$1,200.00","$3,600.00",1,1125,0,,flexible
430709,Sea To Sky Rentals,within a day,36,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$166.00,,,3,1125,0,,strict
15454102,Jenell,within an hour,5,Belltown,Seattle,98121,Seattle,United States,Condominium,Entire home/apt,6,1,1,3,$105.00,$900.00,"$3,200.00",1,90,25,90,strict
20493911,Michael,within an hour,2,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$145.00,$800.00,"$2,950.00",2,30,45,95,strict
14015217,Lc,within a few hours,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,2,2,2,$250.00,"$1,700.00","$5,600.00",1,1125,68,94,moderate
8534462,Daniela,within an hour,48,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$139.00,"$1,000.00","$3,200.00",2,1125,1,100,strict
4411144,Emma,within a day,9,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$82.00,,,1,1125,11,98,strict
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,6,1,2,3,$147.00,,,2,365,70,88,strict
40604477,Dan,N/A,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$150.00,,,1,1125,0,,flexible
74305,Darik,within a few hours,34,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$187.00,,,2,365,6,90,strict
453540,Sid,within a few hours,5,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,,1,$80.00,"$1,100.00","$3,590.00",1,1125,170,94,strict
1388669,John,N/A,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Private room,2,1.5,1,1,$130.00,,,1,1125,0,,flexible
2309561,Austin,within an hour,1,Belltown,Seattle,98101,Seattle,United States,Condominium,Entire home/apt,2,1,1,1,$130.00,,,3,1125,1,80,flexible
30499792,Zachariah,N/A,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$100.00,"$1,524.00","$4,572.00",6,100000,2,90,strict
31668017,Andrew,within a few hours,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Shared room,2,1,1,1,$95.00,$915.00,,1,1125,1,100,flexible
48334442,Bre,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Private room,1,1,1,1,$68.00,,,1,1125,9,87,strict
12707568,Trace,N/A,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$150.00,$850.00,,3,15,1,80,moderate
3139639,Alicia,within an hour,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$165.00,"$1,100.00","$4,000.00",2,1125,38,94,strict
584774,Helene,N/A,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$117.00,$650.00,,6,23,2,100,strict
41122913,Ciara,within a few hours,2,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$168.00,$950.00,"$3,400.00",1,1125,37,98,strict
18874869,Brett,N/A,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$75.00,,,2,30,0,,moderate
23423764,Vinnette,within a day,1,Belltown,Seattle,98121,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$79.00,$600.00,"$1,650.00",2,1125,2,100,moderate
1025723,Dirk & Jaq,within an hour,3,International District,Seattle,98104,Seattle,United States,Loft,Private room,2,1.5,1,1,$89.00,,,1,14,466,94,strict
10666831,Jason & Stephanie,within an hour,2,International District,Seattle,98104,Seattle,United States,Apartment,Private room,2,1,1,1,$80.00,$620.00,,2,1125,14,99,moderate
4994370,Riani,within an hour,2,International District,Seattle,98104,Seattle,United States,Apartment,Private room,2,1,1,1,$120.00,,,1,1125,53,95,moderate
25971312,Choeizan,within an hour,2,International District,Seattle,98104,Seattle,United States,Other,Shared room,1,2,1,1,$40.00,,,1,1125,66,93,flexible
25971312,Choeizan,within an hour,2,International District,Seattle,98104,Seattle,United States,Other,Shared room,1,2,1,1,$40.00,,,1,1125,19,94,flexible
47836649,Francesca,within a day,1,International District,Seattle,98104,Seattle,United States,Apartment,Private room,2,0,1,1,$65.00,,,1,1125,0,,flexible
